tick,population,births,deaths,avg_energy,avg_age,groups,neighbor_checks,tick_ms,pheromone_keys
2470,500,0,0,33.6831,15.9757,4,4502,41.373,2929
2471,500,0,0,33.6922,15.9957,4,4492,42.584,2930
2472,500,0,0,33.7029,16.0157,4,4502,41.577,2930
2473,500,0,0,33.7132,16.0357,5,4496,42.062,2931
2474,500,0,0,33.7225,16.0557,5,4492,42.068,2931
2475,500,0,0,33.7308,16.0757,5,4496,41.355,2934
2476,500,0,0,33.7394,16.0957,5,4496,41.745,2935
2477,500,0,0,33.7467,16.1157,5,4512,44.615,2935
2478,500,0,0,33.7544,16.1357,5,4500,43.788,2935
2479,500,0,0,33.7627,16.1557,5,4492,41.986,2937
2480,500,0,0,33.7715,16.1757,4,4492,42.239,2937
2481,500,0,0,33.7812,16.1957,4,4500,40.747,2942
2482,500,0,0,33.7915,16.2157,4,4508,41.158,2943
2483,500,0,0,33.8032,16.2357,4,4520,40.180,2943
2484,500,0,0,33.8143,16.2557,4,4530,41.079,2943
2485,500,0,0,33.8241,16.2757,4,4540,41.077,2944
2486,500,0,0,33.8331,16.2957,4,4528,41.481,2944
2487,500,0,0,33.8424,16.3157,4,4536,40.328,2944
2488,499,0,1,33.8967,16.3512,4,4520,41.883,2946
2489,499,1,1,33.8907,16.3134,5,4505,40.213,2951
2490,498,1,2,33.9182,16.2902,5,4498,43.195,2956
2491,498,2,2,33.9011,16.1838,5,4466,40.761,2961
2492,499,2,1,33.8109,16.1096,5,4489,39.626,2962
2493,500,1,0,33.7332,16.0973,6,4530,41.007,2964
2494,500,0,0,33.7387,16.1173,6,4554,40.528,2968
2495,500,0,0,33.7429,16.1373,6,4584,41.850,2968
2496,500,0,0,33.7475,16.1573,5,4598,40.322,2968
2497,500,0,0,33.7535,16.1773,6,4590,41.420,2969
2498,500,0,0,33.7614,16.1973,6,4596,40.177,2969
2499,500,0,0,33.7676,16.2173,6,4612,41.744,2969
2500,500,0,0,33.7752,16.2373,5,4638,40.753,2957
2501,500,0,0,33.7846,16.2573,5,4630,41.406,2959
2502,500,0,0,33.7938,16.2773,5,4636,40.264,2961
2503,500,0,0,33.8022,16.2973,5,4658,41.650,2961
2504,500,0,0,33.8102,16.3173,5,4670,41.008,2961
2505,500,0,0,33.8173,16.3373,5,4662,41.865,2961
2506,500,0,0,33.8233,16.3573,5,4676,42.069,2961
2507,500,0,0,33.8285,16.3773,5,4652,41.829,2961
2508,499,0,1,33.8855,16.3719,5,4650,40.381,2962
2509,500,1,0,33.8055,16.3591,5,4662,41.030,2962
2510,500,0,0,33.8104,16.3791,5,4694,41.152,2962
2511,500,0,0,33.8163,16.3991,5,4692,42.356,2962
2512,500,0,0,33.8236,16.4191,5,4684,41.241,2963
2513,500,0,0,33.8310,16.4391,5,4680,41.777,2963
2514,499,0,1,33.8235,16.4525,5,4658,40.708,2965
2515,500,1,0,33.7469,16.4396,5,4660,43.256,2965
2516,500,0,0,33.7539,16.4596,5,4684,41.322,2965
2517,499,0,1,33.8094,16.5117,5,4698,42.105,2965
2518,500,1,0,33.7336,16.4986,5,4668,42.180,2965
2519,500,0,0,33.7409,16.5186,5,4698,42.642,2965
2520,500,0,0,33.7473,16.5386,5,4678,40.951,2965
2521,500,0,0,33.7520,16.5586,5,4698,43.972,2965
2522,500,0,0,33.7581,16.5786,5,4716,41.797,2965
2523,500,0,0,33.7647,16.5986,5,4718,42.667,2965
2524,500,0,0,33.7724,16.6186,5,4720,43.485,2966
2525,500,0,0,33.7804,16.6386,5,4718,42.181,2967
2526,500,0,0,33.7869,16.6586,5,4722,42.693,2967
2527,500,0,0,33.7923,16.6786,5,4716,40.324,2967
2528,500,0,0,33.7981,16.6986,5,4722,45.716,2967
2529,500,0,0,33.8048,16.7186,5,4714,49.499,2968
2530,500,0,0,33.8109,16.7386,5,4712,48.137,2970
2531,500,0,0,33.8166,16.7586,5,4704,43.635,2970
2532,500,0,0,33.8220,16.7786,5,4700,44.864,2970
2533,500,0,0,33.8283,16.7986,5,4684,40.971,2970
2534,500,0,0,33.8335,16.8186,4,4674,40.134,2970
2535,500,0,0,33.8387,16.8386,4,4680,41.636,2970
2536,500,0,0,33.8445,16.8586,4,4664,40.180,2971
2537,500,0,0,33.8497,16.8786,4,4682,39.576,2971
2538,500,0,0,33.8544,16.8986,4,4686,39.979,2972
2539,500,0,0,33.8591,16.9186,4,4692,38.325,2972
2540,500,0,0,33.8661,16.9386,4,4676,39.113,2973
2541,500,0,0,33.8732,16.9586,4,4660,41.585,2976
2542,500,0,0,33.8814,16.9786,4,4656,39.939,2978
2543,500,0,0,33.8884,16.9986,4,4644,40.783,2978
2544,500,0,0,33.8946,17.0186,4,4626,39.226,2980
2545,500,0,0,33.9006,17.0386,4,4622,40.310,2981
2546,500,0,0,33.9077,17.0586,4,4596,39.914,2982
2547,500,0,0,33.9148,17.0786,4,4570,39.803,2982
2548,500,0,0,33.9220,17.0986,4,4570,40.685,2982
2549,500,0,0,33.9298,17.1186,4,4560,39.469,2984
2550,500,0,0,33.9385,17.1386,4,4570,39.877,2986
2551,500,0,0,33.9462,17.1586,4,4572,46.073,2986
2552,500,0,0,33.9554,17.1786,4,4568,41.754,2987
2553,500,0,0,33.9641,17.1986,4,4558,42.304,2987
2554,500,0,0,33.9719,17.2186,4,4548,40.189,2988
2555,500,0,0,33.9790,17.2386,4,4542,39.604,2990
2556,500,0,0,33.9851,17.2586,4,4530,41.294,2991
2557,500,0,0,33.9907,17.2786,4,4528,39.775,2993
2558,500,0,0,33.9961,17.2986,4,4526,40.975,2995
2559,500,0,0,34.0016,17.3186,4,4532,41.084,2995
2560,500,0,0,34.0073,17.3386,4,4524,41.196,2995
2561,500,0,0,34.0131,17.3586,4,4536,41.601,2996
2562,500,0,0,34.0200,17.3786,4,4560,41.081,2999
2563,500,0,0,34.0269,17.3986,4,4574,42.138,3001
2564,500,0,0,34.0345,17.4186,4,4572,41.446,3002
2565,500,0,0,34.0419,17.4386,4,4562,41.078,3003
2566,500,0,0,34.0503,17.4586,4,4570,42.082,3003
2567,500,0,0,34.0600,17.4786,4,4550,41.072,3004
2568,500,0,0,34.0690,17.4986,4,4548,45.822,3005
2569,500,0,0,34.0769,17.5186,4,4554,51.911,3005
2570,500,0,0,34.0852,17.5386,4,4550,50.654,3005
2571,500,0,0,34.0924,17.5586,4,4546,47.109,3005
2572,500,0,0,34.0993,17.5786,4,4568,45.100,3005
2573,500,0,0,34.1058,17.5986,4,4560,41.771,3006
2574,499,0,1,34.0325,17.6057,4,4535,41.409,3007
2575,499,1,1,34.0274,17.5606,4,4500,40.831,3007
2576,499,1,1,33.9532,17.5424,4,4487,38.390,3007
2577,499,1,1,33.9474,17.5007,4,4495,41.636,3012
2578,499,1,1,33.9438,17.4485,4,4472,39.433,3012
2579,499,1,1,33.9409,17.3987,4,4495,39.680,3013
2580,499,1,1,33.9377,17.3536,4,4506,37.910,3013
2581,498,1,2,33.9198,17.3104,5,4497,38.116,3020
2582,500,2,0,33.7600,17.2611,5,4488,40.892,3024
2583,500,0,0,33.7680,17.2811,5,4508,39.904,3029
2584,500,0,0,33.7737,17.3011,5,4516,40.404,3029
2585,500,0,0,33.7798,17.3211,5,4516,39.817,3032
2586,500,0,0,33.7854,17.3411,4,4508,39.365,3019
2587,500,0,0,33.7901,17.3611,4,4514,39.667,3019
2588,500,0,0,33.7953,17.3811,4,4500,39.902,3019
2589,500,0,0,33.8011,17.4011,4,4508,40.040,3020
2590,500,0,0,33.8078,17.4211,4,4504,40.288,3020
2591,500,0,0,33.8143,17.4411,4,4514,40.568,3020
2592,500,0,0,33.8208,17.4611,4,4510,40.719,3020
2593,499,0,1,33.8624,17.4901,4,4506,39.981,3020
2594,499,1,1,33.8546,17.4459,4,4497,40.559,3024
2595,499,1,1,33.8483,17.3980,4,4505,40.108,3025
2596,499,1,1,33.8440,17.3418,4,4496,41.648,3026
2597,499,1,1,33.8390,17.2977,5,4524,41.237,3031
2598,499,1,1,33.8328,17.2528,5,4537,41.051,3038
2599,499,1,1,33.8270,17.2107,5,4539,40.429,3044
2600,500,1,0,33.7519,17.1962,5,4558,40.274,3047
2601,500,0,0,33.7609,17.2162,5,4588,41.136,3048
2602,500,0,0,33.7698,17.2362,5,4588,40.243,3048
2603,500,0,0,33.7792,17.2562,5,4580,41.986,3050
2604,500,0,0,33.7886,17.2762,5,4598,40.909,3051
2605,500,0,0,33.7979,17.2962,5,4572,40.278,3051
2606,500,0,0,33.8080,17.3162,5,4586,40.360,3051
2607,500,0,0,33.8172,17.3362,5,4600,41.726,3051
2608,500,0,0,33.8276,17.3562,5,4606,41.363,3051
2609,500,0,0,33.8388,17.3762,5,4626,41.543,3053
2610,500,0,0,33.8490,17.3962,5,4630,39.908,3053
2611,500,0,0,33.8590,17.4162,5,4632,43.129,3054
2612,500,0,0,33.8689,17.4362,5,4622,40.657,3054
2613,500,0,0,33.8787,17.4562,5,4624,42.864,3054
2614,500,0,0,33.8881,17.4762,5,4618,41.456,3054
2615,500,0,0,33.8994,17.4962,5,4608,40.726,3054
2616,500,0,0,33.9092,17.5162,5,4610,40.387,3055
2617,500,0,0,33.9174,17.5362,5,4594,41.136,3055
2618,500,0,0,33.9249,17.5562,5,4580,43.001,3059
2619,500,0,0,33.9329,17.5762,5,4596,42.765,3059
2620,500,0,0,33.9400,17.5962,6,4610,42.699,3060
2621,500,0,0,33.9458,17.6162,6,4630,42.800,3060
2622,500,0,0,33.9518,17.6362,5,4646,41.051,3048
2623,500,0,0,33.9576,17.6562,5,4648,41.285,3052
2624,500,0,0,33.9636,17.6762,5,4658,40.875,3056
2625,500,0,0,33.9713,17.6962,5,4660,41.087,3056
2626,500,0,0,33.9793,17.7162,5,4668,40.263,3056
2627,500,0,0,33.9879,17.7362,5,4668,40.838,3056
2628,500,0,0,33.9959,17.7562,5,4668,41.842,3056
2629,500,0,0,34.0025,17.7762,5,4662,41.341,3056
2630,500,0,0,34.0095,17.7962,4,4662,40.702,3057
2631,500,0,0,34.0157,17.8162,4,4652,42.013,3057
2632,499,0,1,33.9519,17.8200,4,4643,41.255,3057
2633,500,1,0,33.8732,17.8043,4,4634,42.021,3058
2634,500,0,0,33.8781,17.8243,4,4660,40.651,3058
2635,500,0,0,33.8835,17.8443,4,4660,42.386,3058
2636,500,0,0,33.8890,17.8643,4,4662,42.248,3058
2637,500,0,0,33.8949,17.8843,4,4658,42.676,3058
2638,500,0,0,33.9011,17.9043,4,4642,40.361,3060
2639,500,0,0,33.9067,17.9243,4,4648,41.157,3061
2640,500,0,0,33.9122,17.9443,5,4654,40.361,3062
2641,499,0,1,33.9461,17.9681,5,4644,41.990,3062
2642,500,1,0,33.8686,17.9521,4,4626,41.965,3062
2643,500,0,0,33.8752,17.9721,4,4654,43.054,3062
2644,500,0,0,33.8817,17.9921,4,4652,41.919,3064
2645,500,0,0,33.8881,18.0121,4,4648,42.047,3065
2646,500,0,0,33.8930,18.0321,4,4650,41.089,3065
2647,500,0,0,33.8978,18.0521,4,4658,41.419,3065
2648,500,0,0,33.9037,18.0721,4,4664,40.449,3065
2649,500,0,0,33.9082,18.0921,4,4638,41.658,3066
2650,500,0,0,33.9120,18.1121,4,4630,40.237,3066
2651,500,0,0,33.9163,18.1321,4,4614,41.372,3066
2652,500,0,0,33.9214,18.1521,4,4614,40.706,3066
2653,500,0,0,33.9242,18.1721,4,4592,41.018,3066
2654,500,0,0,33.9282,18.1921,4,4588,41.087,3066
2655,500,0,0,33.9325,18.2121,4,4596,41.187,3066
2656,500,0,0,33.9380,18.2321,4,4610,40.891,3066
2657,500,0,0,33.9447,18.2521,4,4606,40.672,3066
2658,500,0,0,33.9516,18.2721,4,4586,41.284,3068
2659,500,0,0,33.9583,18.2921,4,4578,40.021,3068
2660,500,0,0,33.9653,18.3121,4,4570,42.588,3068
2661,500,0,0,33.9723,18.3321,4,4556,44.609,3069
2662,500,0,0,33.9790,18.3521,4,4570,41.282,3071
2663,500,0,0,33.9860,18.3721,4,4580,43.210,3074
2664,500,0,0,33.9919,18.3921,4,4582,41.362,3076
2665,500,0,0,33.9961,18.4121,4,4572,43.697,3076
2666,500,0,0,33.9988,18.4321,4,4584,41.395,3076
2667,500,0,0,34.0021,18.4521,4,4570,43.006,3076
2668,500,0,0,34.0063,18.4721,4,4554,43.838,3076
2669,500,0,0,34.0113,18.4921,4,4550,41.703,3076
2670,499,0,1,33.9899,18.4933,4,4530,42.666,3076
2671,499,1,1,33.9798,18.4501,4,4525,42.311,3077
2672,499,1,1,33.9710,18.4077,4,4515,41.705,3077
2673,499,1,1,33.9625,18.3620,4,4513,40.285,3077
2674,499,1,1,33.9554,18.3164,4,4533,41.498,3078
2675,500,1,0,33.8787,18.2997,4,4534,40.075,3078
2676,500,0,0,33.8865,18.3197,4,4564,41.310,3079
2677,500,0,0,33.8934,18.3397,4,4580,43.238,3079
2678,500,0,0,33.9007,18.3597,4,4580,41.335,3079
2679,500,0,0,33.9078,18.3797,4,4582,40.093,3079
2680,500,0,0,33.9151,18.3997,4,4578,41.200,3079
2681,500,0,0,33.9209,18.4197,4,4584,40.775,3079
2682,500,0,0,33.9274,18.4397,4,4572,41.491,3079
2683,500,0,0,33.9340,18.4597,4,4554,41.304,3080
2684,500,0,0,33.9403,18.4797,4,4554,46.862,3081
2685,500,0,0,33.9468,18.4997,4,4558,41.255,3081
2686,499,0,1,33.9887,18.5396,4,4543,40.940,3082
2687,500,1,0,33.9109,18.5225,4,4498,40.016,3082
2688,500,0,0,33.9163,18.5425,4,4528,42.206,3084
2689,500,0,0,33.9216,18.5625,4,4534,40.417,3084
2690,500,0,0,33.9267,18.5825,4,4526,42.078,3084
2691,500,0,0,33.9334,18.6025,4,4520,42.347,3086
2692,500,0,0,33.9402,18.6225,4,4534,41.729,3088
2693,500,0,0,33.9484,18.6425,4,4530,40.473,3088
2694,500,0,0,33.9556,18.6625,4,4546,42.964,3089
2695,500,0,0,33.9625,18.6825,4,4534,40.678,3089
2696,500,0,0,33.9689,18.7025,4,4504,41.560,3090
2697,500,0,0,33.9750,18.7225,4,4496,40.697,3092
2698,500,0,0,33.9833,18.7425,4,4494,40.989,3095
2699,500,0,0,33.9923,18.7625,4,4500,40.810,3097
2700,500,0,0,33.9998,18.7825,4,4480,42.857,3098
2701,500,0,0,34.0076,18.8025,4,4472,42.161,3098
2702,500,0,0,34.0163,18.8225,4,4486,42.810,3099
2703,500,0,0,34.0251,18.8425,4,4484,40.696,3099
2704,500,0,0,34.0337,18.8625,4,4480,41.724,3099
2705,500,0,0,34.0424,18.8825,4,4484,40.715,3100
2706,500,0,0,34.0494,18.9025,4,4472,41.629,3100
2707,500,0,0,34.0571,18.9225,5,4472,40.984,3103
2708,500,0,0,34.0648,18.9425,5,4466,42.655,3103
2709,500,0,0,34.0750,18.9625,5,4460,41.728,3105
2710,500,0,0,34.0866,18.9825,4,4472,43.061,3107
2711,500,0,0,34.0977,19.0025,4,4468,41.995,3108
2712,500,0,0,34.1081,19.0225,4,4484,43.651,3108
2713,500,0,0,34.1168,19.0425,4,4476,43.675,3109
2714,500,0,0,34.1252,19.0625,4,4480,42.269,3109
2715,500,0,0,34.1329,19.0825,4,4492,41.580,3109
2716,500,0,0,34.1400,19.1025,4,4494,40.873,3110
2717,500,0,0,34.1485,19.1225,4,4500,42.560,3110
2718,500,0,0,34.1563,19.1425,4,4514,41.829,3111
2719,500,0,0,34.1639,19.1625,4,4508,43.697,3113
2720,500,0,0,34.1723,19.1825,4,4532,41.086,3113
2721,500,0,0,34.1801,19.2025,4,4534,41.493,3113
2722,500,0,0,34.1871,19.2225,4,4542,40.596,3113
2723,500,0,0,34.1943,19.2425,4,4544,41.337,3113
2724,500,0,0,34.2019,19.2625,4,4526,41.377,3113
2725,500,0,0,34.2091,19.2825,4,4512,42.406,3113
2726,500,0,0,34.2173,19.3025,4,4506,42.327,3113
2727,500,0,0,34.2234,19.3225,4,4518,40.746,3113
2728,500,0,0,34.2293,19.3425,4,4502,40.912,3114
2729,499,0,1,34.2278,19.3571,4,4500,41.457,3114
2730,500,1,0,34.1484,19.3384,4,4506,40.181,3115
2731,499,0,1,34.1245,19.3347,4,4519,41.776,3115
2732,500,1,0,34.0456,19.3160,4,4498,40.478,3115
2733,500,0,0,34.0518,19.3360,4,4502,42.604,3115
2734,500,0,0,34.0583,19.3560,4,4506,42.237,3115
2735,500,0,0,34.0661,19.3760,4,4498,41.934,3115
2736,500,0,0,34.0749,19.3960,4,4484,41.275,3115
2737,500,0,0,34.0839,19.4160,4,4490,41.678,3115
2738,500,0,0,34.0931,19.4360,4,4484,40.220,3115
2739,500,0,0,34.1019,19.4560,4,4486,40.986,3116
2740,500,0,0,34.1098,19.4760,4,4484,40.318,3116
2741,500,0,0,34.1166,19.4960,4,4494,41.400,3117
2742,499,0,1,34.1570,19.5256,4,4494,40.878,3117
2743,499,1,1,34.1493,19.4789,4,4472,42.123,3117
2744,500,1,0,34.0707,19.4599,4,4486,40.632,3123
2745,500,0,0,34.0765,19.4799,4,4526,40.911,3127
2746,500,0,0,34.0818,19.4999,4,4516,41.923,3130
2747,500,0,0,34.0870,19.5199,4,4524,42.202,3131
2748,500,0,0,34.0949,19.5399,4,4536,41.925,3131
2749,500,0,0,34.1022,19.5599,4,4542,42.392,3132
2750,500,0,0,34.1088,19.5799,4,4544,41.692,3132
2751,500,0,0,34.1149,19.5999,4,4528,40.775,3133
2752,500,0,0,34.1211,19.6199,4,4520,40.387,3133
2753,500,0,0,34.1285,19.6399,4,4508,42.145,3134
2754,500,0,0,34.1367,19.6599,4,4512,40.815,3134
2755,500,0,0,34.1455,19.6799,4,4506,42.592,3134
2756,500,0,0,34.1534,19.6999,4,4508,41.881,3134
2757,500,0,0,34.1622,19.7199,4,4504,41.220,3134
2758,500,0,0,34.1702,19.7399,4,4500,40.895,3134
2759,500,0,0,34.1778,19.7599,4,4492,41.381,3134
2760,500,0,0,34.1839,19.7799,4,4500,41.547,3134
2761,500,0,0,34.1903,19.7999,4,4510,42.709,3134
2762,500,0,0,34.1976,19.8199,4,4514,44.036,3134
2763,500,0,0,34.2041,19.8399,4,4502,42.943,3134
2764,500,0,0,34.2097,19.8599,4,4496,45.368,3134
2765,500,0,0,34.2153,19.8799,4,4488,45.496,3134
2766,500,0,0,34.2198,19.8999,4,4506,47.015,3134
2767,500,0,0,34.2247,19.9199,4,4500,46.621,3134
2768,500,0,0,34.2302,19.9399,4,4488,43.468,3136
2769,500,0,0,34.2361,19.9599,4,4496,41.965,3142
2770,500,0,0,34.2425,19.9799,4,4500,42.105,3142
2771,500,0,0,34.2474,19.9999,4,4512,41.607,3142
2772,500,0,0,34.2525,20.0199,4,4514,42.448,3143
2773,500,0,0,34.2575,20.0399,4,4518,41.878,3143
2774,500,0,0,34.2623,20.0599,4,4520,41.604,3143
2775,500,0,0,34.2662,20.0799,4,4528,41.435,3143
2776,500,0,0,34.2706,20.0999,4,4538,41.918,3143
2777,500,0,0,34.2761,20.1199,4,4548,41.319,3143
2778,500,0,0,34.2813,20.1399,4,4556,41.479,3143
2779,500,0,0,34.2864,20.1599,4,4568,40.847,3143
2780,500,0,0,34.2910,20.1799,4,4554,41.833,3143
2781,500,0,0,34.2969,20.1999,4,4562,40.709,3143
2782,500,0,0,34.3048,20.2199,4,4580,40.921,3145
2783,500,0,0,34.3129,20.2399,4,4586,40.373,3146
2784,500,0,0,34.3206,20.2599,4,4586,41.509,3146
2785,499,0,1,34.3346,20.2790,4,4569,41.023,3147
2786,500,1,0,34.2592,20.2584,4,4558,41.401,3147
2787,500,0,0,34.2690,20.2784,4,4574,40.811,3147
2788,500,0,0,34.2789,20.2984,4,4572,42.234,3148
2789,499,0,1,34.3344,20.3261,4,4562,41.079,3148
2790,499,1,1,34.3301,20.2743,5,4530,41.534,3156
2791,499,1,1,34.3244,20.2291,5,4507,40.824,3160
2792,499,1,1,34.3202,20.1781,4,4508,42.456,3153
2793,499,1,1,34.3162,20.1257,5,4518,41.409,3158
2794,500,1,0,34.2410,20.1054,6,4532,45.670,3168
2795,500,0,0,34.2502,20.1254,6,4568,50.484,3176
2796,500,0,0,34.2586,20.1454,6,4570,49.382,3180
2797,500,0,0,34.2669,20.1654,6,4556,45.654,3180
2798,500,0,0,34.2739,20.1854,5,4552,44.290,3167
2799,500,0,0,34.2796,20.2054,5,4580,43.257,3167
2800,500,0,0,34.2844,20.2254,5,4582,41.024,3167
2801,500,0,0,34.2884,20.2454,5,4598,41.518,3167
2802,500,0,0,34.2912,20.2654,5,4594,39.950,3167
2803,500,0,0,34.2948,20.2854,5,4594,40.854,3168
2804,500,0,0,34.2990,20.3054,5,4606,38.902,3169
2805,500,0,0,34.3050,20.3254,4,4606,40.432,3156
2806,500,0,0,34.3098,20.3454,4,4600,40.497,3156
2807,500,0,0,34.3153,20.3654,4,4612,40.989,3156
2808,500,0,0,34.3211,20.3854,4,4600,40.838,3156
2809,500,0,0,34.3257,20.4054,4,4600,41.485,3156
2810,500,0,0,34.3314,20.4254,4,4598,41.523,3156
2811,500,0,0,34.3377,20.4454,4,4596,40.585,3156
2812,500,0,0,34.3458,20.4654,4,4590,41.716,3156
2813,500,0,0,34.3536,20.4854,4,4578,41.569,3156
2814,500,0,0,34.3615,20.5054,4,4578,41.870,3156
2815,500,0,0,34.3697,20.5254,4,4582,40.482,3156
2816,500,0,0,34.3789,20.5454,4,4574,41.197,3156
2817,500,0,0,34.3885,20.5654,4,4576,45.481,3158
2818,500,0,0,34.3957,20.5854,4,4588,40.801,3158
2819,500,0,0,34.4023,20.6054,4,4580,41.272,3160
2820,500,0,0,34.4094,20.6254,4,4578,41.320,3160
2821,500,0,0,34.4163,20.6454,4,4562,41.529,3160
2822,500,0,0,34.4233,20.6654,4,4570,41.183,3160
2823,500,0,0,34.4313,20.6854,4,4586,40.957,3160
2824,500,0,0,34.4397,20.7054,4,4570,41.595,3160
2825,500,0,0,34.4489,20.7254,4,4574,44.069,3160
2826,500,0,0,34.4566,20.7454,4,4584,41.299,3161
2827,500,0,0,34.4643,20.7654,4,4596,42.097,3162
2828,500,0,0,34.4711,20.7854,4,4592,41.255,3162
2829,500,0,0,34.4781,20.8054,4,4588,41.650,3162
2830,500,0,0,34.4845,20.8254,4,4606,41.671,3162
2831,499,0,1,34.4401,20.8242,4,4590,42.837,3163
2832,499,1,1,34.4311,20.7628,4,4560,40.761,3163
2833,500,1,0,34.3494,20.7412,4,4568,42.230,3166
2834,500,0,0,34.3525,20.7612,4,4598,51.429,3166
2835,500,0,0,34.3548,20.7812,4,4618,48.918,3166
2836,500,0,0,34.3566,20.8012,4,4616,47.734,3166
2837,500,0,0,34.3588,20.8212,4,4616,44.206,3166
2838,500,0,0,34.3621,20.8412,4,4614,43.577,3166
2839,500,0,0,34.3666,20.8612,4,4600,43.278,3166
2840,500,0,0,34.3726,20.8812,4,4594,41.893,3167
2841,500,0,0,34.3796,20.9012,4,4608,40.836,3168
2842,500,0,0,34.3873,20.9212,4,4612,39.977,3168
2843,500,0,0,34.3944,20.9412,4,4624,39.480,3168
2844,499,0,1,34.4211,20.9632,4,4612,39.597,3168
2845,500,1,0,34.3429,20.9413,4,4588,38.550,3170
2846,500,0,0,34.3489,20.9613,4,4592,39.173,3171
2847,500,0,0,34.3548,20.9813,4,4584,40.604,3171
2848,500,0,0,34.3612,21.0013,4,4564,40.370,3172
2849,500,0,0,34.3674,21.0213,4,4576,41.028,3172
2850,500,0,0,34.3728,21.0413,4,4566,40.047,3172
2851,500,0,0,34.3773,21.0613,4,4560,42.522,3172
2852,500,0,0,34.3807,21.0813,4,4552,41.394,3172
2853,500,0,0,34.3862,21.1013,4,4562,42.081,3172
2854,500,0,0,34.3916,21.1213,4,4566,41.161,3173
2855,500,0,0,34.3976,21.1413,4,4556,41.562,3175
2856,500,0,0,34.4037,21.1613,4,4552,40.786,3175
2857,500,0,0,34.4095,21.1813,4,4562,44.015,3176
2858,500,0,0,34.4153,21.2013,4,4556,42.153,3176
2859,500,0,0,34.4229,21.2213,4,4546,42.642,3176
2860,500,0,0,34.4326,21.2413,4,4556,43.034,3177
2861,499,0,1,34.4709,21.2676,4,4547,42.779,3179
2862,499,1,1,34.4675,21.2091,4,4549,43.294,3179
2863,499,1,1,34.4624,21.1473,5,4555,43.943,3185
2864,500,1,0,34.3860,21.1249,5,4566,45.654,3190
2865,500,0,0,34.3942,21.1449,5,4604,43.590,3198
2866,499,0,1,34.3991,21.1594,4,4624,42.074,3185
2867,500,1,0,34.3233,21.1370,5,4632,43.334,3190
2868,500,0,0,34.3321,21.1570,5,4672,42.093,3194
2869,500,0,0,34.3402,21.1770,5,4662,43.435,3198
2870,499,0,1,34.3418,21.1887,5,4669,44.873,3198
2871,499,1,1,34.3359,21.1336,5,4650,40.849,3198
2872,499,1,1,34.3300,21.0819,6,4642,41.823,3203
2873,499,1,1,34.3237,21.0301,6,4631,40.379,3207
2874,500,1,0,34.2453,21.0080,5,4640,42.104,3198
2875,499,0,1,34.2530,21.0271,5,4652,41.513,3198
2876,500,1,0,34.1749,21.0050,5,4662,41.827,3198
2877,500,0,0,34.1817,21.0250,5,4678,41.591,3198
2878,500,0,0,34.1906,21.0450,5,4678,42.348,3198
2879,500,0,0,34.2007,21.0650,5,4686,41.492,3198
2880,500,0,0,34.2120,21.0850,5,4682,43.712,3198
2881,500,0,0,34.2236,21.1050,5,4664,42.572,3198
2882,500,0,0,34.2348,21.1250,5,4650,41.657,3198
2883,500,0,0,34.2464,21.1450,5,4636,42.157,3198
2884,500,0,0,34.2580,21.1650,5,4658,43.209,3198
2885,499,0,1,34.2523,21.1996,5,4677,43.671,3198
2886,500,1,0,34.1780,21.1771,4,4668,40.229,2541
2887,500,0,0,34.1869,21.1971,4,4688,40.333,2541
2888,500,0,0,34.1962,21.2171,4,4676,40.398,2541
2889,500,0,0,34.2055,21.2371,4,4672,41.328,2541
2890,500,0,0,34.2143,21.2571,4,4682,41.044,2541
2891,500,0,0,34.2232,21.2771,4,4690,40.983,2541
2892,500,0,0,34.2324,21.2971,4,4688,40.558,2541
2893,500,0,0,34.2404,21.3171,3,4690,39.723,2529
2894,500,0,0,34.2494,21.3371,3,4686,40.472,2529
2895,499,0,1,34.2664,21.3568,3,4680,40.129,2529
2896,499,1,1,34.2610,21.2996,3,4660,41.054,2529
2897,500,1,0,34.1836,21.2769,3,4642,39.352,2529
2898,500,0,0,34.1905,21.2969,3,4656,39.847,2529
2899,500,0,0,34.1984,21.3169,3,4668,41.872,2529
2900,500,0,0,34.2062,21.3369,3,4654,40.024,2530
2901,500,0,0,34.2133,21.3569,3,4646,41.379,2530
2902,500,0,0,34.2194,21.3769,3,4648,41.232,2530
2903,500,0,0,34.2263,21.3969,3,4646,41.191,2530
2904,499,0,1,34.2720,21.4432,3,4641,39.539,2530
2905,500,1,0,34.1948,21.4203,3,4610,40.442,2530
2906,500,0,0,34.2016,21.4403,3,4636,40.040,2530
2907,500,0,0,34.2085,21.4603,3,4616,41.395,2530
2908,500,0,0,34.2155,21.4803,3,4618,39.733,2530
2909,500,0,0,34.2230,21.5003,3,4598,40.026,2530
2910,499,0,1,34.2979,21.4945,3,4563,41.500,2530
2911,499,1,1,34.2918,21.4334,3,4556,43.090,2530
2912,500,1,0,34.2151,21.4105,3,4584,41.423,2530
2913,500,0,0,34.2244,21.4305,3,4614,41.184,2530
2914,500,0,0,34.2335,21.4505,3,4608,40.562,2530
2915,500,0,0,34.2418,21.4705,4,4610,39.399,2530
2916,500,0,0,34.2498,21.4905,4,4606,44.033,2530
2917,500,0,0,34.2577,21.5105,4,4604,48.988,2530
2918,500,0,0,34.2655,21.5305,4,4586,46.819,2530
2919,500,0,0,34.2740,21.5505,3,4582,42.986,2530
