tick,population,births,deaths,avgEnergy,avgAge,groups,neighborChecks,tickDurationMs
1440,500,0,0,31.80426,18.251125,5,2258,9.8319
1441,500,0,0,31.812792,18.284449,5,2260,8.2861
1442,500,0,0,31.822134,18.317778,5,2256,10.4388
1443,500,0,0,31.828934,18.351124,5,2246,6.904
1444,500,0,0,31.836035,18.384462,5,2238,4.7979
1445,499,0,1,31.906744,18.393322,5,2243,4.1558
1446,499,1,1,31.900408,18.367199,5,2205,3.2846
1447,499,1,1,31.894058,18.339354,5,2204,6.7308
1448,500,1,0,31.823774,18.33592,5,2218,6.8863
1449,499,0,1,31.800463,18.365639,5,2254,6.5455
1450,500,1,0,31.730143,18.36219,5,2206,4.1603
1451,500,0,0,31.741108,18.395535,5,2228,3.23
1452,500,0,0,31.75257,18.428871,5,2232,2.818
1453,499,0,1,31.828638,18.457779,5,2213,3.0433
1454,500,1,0,31.762838,18.454123,5,2210,3.0647
1455,500,0,0,31.77609,18.487453,5,2242,2.8987
1456,500,0,0,31.78895,18.520782,5,2262,2.6698
1457,500,0,0,31.801336,18.554106,5,2248,3.559
1458,500,0,0,31.813778,18.587454,5,2262,3.5674
1459,500,0,0,31.824993,18.620794,5,2258,3.2746
1460,499,0,1,31.90016,18.645155,5,2262,3.7262
1461,499,1,1,31.900007,18.61282,5,2227,6.7508
1462,499,1,1,31.90102,18.575489,5,2236,6.8052
1463,499,1,1,31.898937,18.539392,5,2247,7.5797
1464,499,1,1,31.894232,18.504847,5,2261,5.8645
1465,499,1,1,31.885677,18.49524,5,2259,5.1269
1466,500,1,0,31.81507,18.491531,5,2290,5.6825
1467,499,0,1,31.88579,18.519304,5,2301,4.0008
1468,498,1,2,31.945526,18.4506,5,2304,4.4376
1469,498,2,2,31.930029,18.352604,5,2277,5.7633
1470,500,2,0,31.782503,18.312395,5,2334,4.4369
1471,500,0,0,31.797216,18.345713,5,2380,7.7942
1472,500,0,0,31.810856,18.379032,5,2378,5.4973
1473,500,0,0,31.823246,18.412386,5,2366,5.9638
1474,500,0,0,31.832035,18.445732,5,2384,5.9004
1475,500,0,0,31.83972,18.479067,5,2354,5.9921
1476,500,0,0,31.846962,18.512398,5,2328,6.4779
1477,500,0,0,31.853806,18.545734,5,2334,7.5888
1478,500,0,0,31.860628,18.57905,5,2360,5.7485
1479,499,0,1,31.933016,18.576925,5,2325,4.4539
1480,500,1,0,31.863806,18.573044,5,2318,3.47
1481,499,0,1,31.931046,18.575481,5,2316,3.4122
1482,500,1,0,31.861513,18.571602,5,2320,3.4503
1483,500,0,0,31.872913,18.604929,5,2318,4.029
1484,499,0,1,31.948015,18.65196,5,2329,6.6572
1485,500,1,0,31.877926,18.647928,5,2298,6.7767
1486,500,0,0,31.889675,18.681242,5,2300,3.6156
1487,500,0,0,31.901499,18.714561,5,2270,5.1495
1488,500,0,0,31.910477,18.747915,5,2244,6.5532
1489,500,0,0,31.918493,18.781261,5,2242,3.9149
1490,500,0,0,31.92419,18.814596,5,2272,3.7451
1491,500,0,0,31.929356,18.847923,5,2286,3.5226
1492,500,0,0,31.9372,18.881262,5,2278,3.4202
1493,500,0,0,31.944994,18.914583,5,2294,3.4111
1494,500,0,0,31.95036,18.947899,5,2282,3.63
1495,500,0,0,31.953932,18.98124,5,2296,3.6393
1496,500,0,0,31.958017,19.014593,5,2290,3.5124
1497,500,0,0,31.96223,19.047932,5,2278,3.4963
